Source,Target,Type,Kind,Id,Label,timeset,Weight
@sojxbbsj,@89corrado,Directed,Mention,13971,,<[2022-03-02T10:37:59.835Z]>,1
@sojxbbsj,@89corrado,Directed,Retweet,13972,,<[2022-03-02T10:37:59.835Z]>,1
@sai61046404,@thedissent,Directed,Mention,13973,,<[2022-03-02T10:38:00.030Z]>,1
@sai61046404,@thedissent,Directed,Retweet,13974,,<[2022-03-02T10:38:00.030Z]>,1
@mohamma78154188,@rishi7014,Directed,Mention,13975,,<[2022-03-02T10:38:00.053Z]>,1
@mohamma78154188,@rishi7014,Directed,Retweet,13976,,<[2022-03-02T10:38:00.053Z]>,1
@manpree77240524,@vatsala_singh_,Directed,Mention,13977,,<[2022-03-02T10:38:00.269Z]>,1
@manpree77240524,@vatsala_singh_,Directed,Retweet,13978,,<[2022-03-02T10:38:00.269Z]>,1
@deep77311,@yi98x,Directed,Mention,13979,,<[2022-03-02T10:38:01.251Z]>,1
@deep77311,@yi98x,Directed,Retweet,13980,,<[2022-03-02T10:38:01.251Z]>,1
@sasmitamahapa13,@graphicsavvyk,Directed,Mention,13983,,<[2022-03-02T10:38:02.234Z]>,1
@sasmitamahapa13,@graphicsavvyk,Directed,Retweet,13984,,<[2022-03-02T10:38:02.234Z]>,1
@vishnuc52845867,@rwkashyap,Directed,Mention,13985,,<[2022-03-02T10:38:02.444Z]>,1
@vishnuc52845867,@rwkashyap,Directed,Retweet,13986,,<[2022-03-02T10:38:02.444Z]>,1
@kagthisnov20,@mibrahimkhawar,Directed,Mention,13987,,<[2022-03-02T10:38:03.528Z]>,1
@kagthisnov20,@mibrahimkhawar,Directed,Retweet,13988,,<[2022-03-02T10:38:03.528Z]>,1
@yatharthbhoj,@rishibagree,Directed,Mention,13989,,<[2022-03-02T10:38:04.372Z]>,1
@manzoorabbas90,@makhter_,Directed,Mention,13990,,<[2022-03-02T10:38:04.572Z]>,1
@manzoorabbas90,@makhter_,Directed,Retweet,13991,,<[2022-03-02T10:38:04.572Z]>,1
@luck01137619,@kushinashin,Directed,Mention,13992,,<[2022-03-02T10:38:05.277Z]>,1
@luck01137619,@kushinashin,Directed,Retweet,13993,,<[2022-03-02T10:38:05.277Z]>,1
@adityas15732940,@irapper4life,Directed,Mention,13994,,<[2022-03-02T10:38:05.571Z]>,1
@adityas15732940,@irapper4life,Directed,Retweet,13995,,<[2022-03-02T10:38:05.571Z]>,1
@143skdas,@heartyvera,Directed,Mention,13996,,<[2022-03-02T10:38:05.821Z]>,1
@143skdas,@heartyvera,Directed,Retweet,13997,,<[2022-03-02T10:38:05.821Z]>,1
@world_socialism,@evansma254,Directed,Mention,13998,,<[2022-03-02T10:38:06.668Z]>,1
@world_socialism,@evansma254,Directed,Retweet,13999,,<[2022-03-02T10:38:06.668Z]>,1
@samford01,@faizannajeeb6,Directed,Mention,14000,,<[2022-03-02T10:38:07.371Z]>,1
@samford01,@faizannajeeb6,Directed,Retweet,14001,,<[2022-03-02T10:38:07.371Z]>,1
@sojxbbsj,@irapper4life,Directed,Mention,14002,,<[2022-03-02T10:38:07.417Z]>,1
@sojxbbsj,@irapper4life,Directed,Retweet,14003,,<[2022-03-02T10:38:07.417Z]>,1
@biggmoh10,@89corrado,Directed,Mention,14004,,<[2022-03-02T10:38:07.500Z]>,1
@biggmoh10,@89corrado,Directed,Retweet,14005,,<[2022-03-02T10:38:07.500Z]>,1
@kaustubhraut45,@mufadalvohra,Directed,Mention,14006,,<[2022-03-02T10:38:07.625Z]>,1
@kaustubhraut45,@mufadalvohra,Directed,Retweet,14007,,<[2022-03-02T10:38:07.625Z]>,1
@shuyxdd45785ff,@mibrahimkhawar,Directed,Mention,14008,,<[2022-03-02T10:38:07.669Z]>,1
@shuyxdd45785ff,@mibrahimkhawar,Directed,Retweet,14009,,<[2022-03-02T10:38:07.669Z]>,1
@sai61046404,@vikas_gupta,Directed,Mention,14010,,<[2022-03-02T10:38:08.067Z]>,1
@sai61046404,@vikas_gupta,Directed,Retweet,14011,,<[2022-03-02T10:38:08.067Z]>,1
@suspendcarvan,@befitting_monk,Directed,Mention,14012,,<[2022-03-02T10:38:09.157Z]>,1
@suspendcarvan,@befitting_monk,Directed,Retweet,14013,,<[2022-03-02T10:38:09.157Z]>,1
@143skdas,@free_libyan2021,Directed,Mention,14014,,<[2022-03-02T10:38:09.963Z]>,1
@143skdas,@free_libyan2021,Directed,Retweet,14015,,<[2022-03-02T10:38:09.963Z]>,1
@sharafatyousufi,@theleadcnn,Directed,Mention,14016,,<[2022-03-02T10:38:10.278Z]>,1
@sharafatyousufi,@tolonews,Directed,Mention,14017,,<[2022-03-02T10:38:10.278Z]>,1
@sharafatyousufi,@bbcnews,Directed,Mention,14018,,<[2022-03-02T10:38:10.278Z]>,1
@sharafatyousufi,@nato,Directed,Mention,14019,,<[2022-03-02T10:38:10.278Z]>,1
@sharafatyousufi,@un,Directed,Mention,14020,,<[2022-03-02T10:38:10.278Z]>,1
@sharafatyousufi,@hrw,Directed,Mention,14021,,<[2022-03-02T10:38:10.278Z]>,1
@sharafatyousufi,@158aman,Directed,Quote,14022,,<[2022-03-02T10:38:10.278Z]>,1
@sasmitamahapa13,@biswayanroy3,Directed,Mention,14023,,<[2022-03-02T10:38:10.741Z]>,1
@sasmitamahapa13,@biswayanroy3,Directed,Retweet,14024,,<[2022-03-02T10:38:10.741Z]>,1
@arunkumarstan05,@89corrado,Directed,Mention,14025,,<[2022-03-02T10:38:11.939Z]>,1
@arunkumarstan05,@89corrado,Directed,Retweet,14026,,<[2022-03-02T10:38:11.939Z]>,1
@yatharthbhoj,@nigel_farage,Directed,Mention,14027,,<[2022-03-02T10:38:12.278Z]>,1
@want2expres,@mas_742,Directed,Mention,14028,,<[2022-03-02T10:38:12.860Z]>,1
@want2expres,@mas_742,Directed,Retweet,14029,,<[2022-03-02T10:38:12.860Z]>,1
@kagthisnov20,@anmology,Directed,Mention,14030,,<[2022-03-02T10:38:13.368Z]>,1
@kagthisnov20,@anmology,Directed,Retweet,14031,,<[2022-03-02T10:38:13.368Z]>,1
@143skdas,@robertalai,Directed,Mention,14032,,<[2022-03-02T10:38:13.839Z]>,1
@143skdas,@robertalai,Directed,Retweet,14033,,<[2022-03-02T10:38:13.839Z]>,1
@dfghhjmmmmm,@mohdahtishamah1,Directed,Mention,14034,,<[2022-03-02T10:38:14.195Z]>,1
@dfghhjmmmmm,@mohdahtishamah1,Directed,Retweet,14035,,<[2022-03-02T10:38:14.195Z]>,1
@mishraniket80,@adityashukla23_,Directed,Mention,14036,,<[2022-03-02T10:38:14.660Z]>,1
@mishraniket80,@adityashukla23_,Directed,Retweet,14037,,<[2022-03-02T10:38:14.660Z]>,1
@ajaysin50415489,@mas_742,Directed,Mention,14038,,<[2022-03-02T10:38:18.463Z]>,1
@ajaysin50415489,@mas_742,Directed,Retweet,14039,,<[2022-03-02T10:38:18.463Z]>,1
@manzoorabbas90,@mpegham,Directed,Mention,14040,,<[2022-03-02T10:38:19.720Z]>,1
@manzoorabbas90,@mpegham,Directed,Retweet,14041,,<[2022-03-02T10:38:19.720Z]>,1
@chadhaalok,@montynaskar99,Directed,Mention,14042,,<[2022-03-02T10:38:20.432Z]>,1
@chadhaalok,@montynaskar99,Directed,Retweet,14043,,<[2022-03-02T10:38:20.432Z]>,1
@amit_vijaysingh,@sourav_chry,Directed,Mention,14044,,<[2022-03-02T10:38:21.170Z]>,1
@amit_vijaysingh,@sourav_chry,Directed,Retweet,14045,,<[2022-03-02T10:38:21.170Z]>,1
@adityas15732940,@narendramodi177,Directed,Mention,14046,,<[2022-03-02T10:38:21.833Z]>,1
@adityas15732940,@narendramodi177,Directed,Retweet,14047,,<[2022-03-02T10:38:21.833Z]>,1
@yatharthbhoj,@jakeshieldsajj,Directed,Mention,14048,,<[2022-03-02T10:38:22.000Z]>,1
@sojxbbsj,@spendor_kush,Directed,Mention,14049,,<[2022-03-02T10:38:22.264Z]>,1
@sojxbbsj,@spendor_kush,Directed,Retweet,14050,,<[2022-03-02T10:38:22.264Z]>,1
@lostguy79,@i_salmankhaan,Directed,Mention,14051,,<[2022-03-02T10:38:23.009Z]>,1
@lostguy79,@i_salmankhaan,Directed,Retweet,14052,,<[2022-03-02T10:38:23.009Z]>,1
@d_i_w_mindset,@syedhaqreporter,Directed,Quote,14053,,<[2022-03-02T10:38:23.485Z]>,1
@borghesiernesto,@aliensaliensali,Directed,Mention,14054,,<[2022-03-02T10:38:24.033Z]>,1
@borghesiernesto,@aliensaliensali,Directed,Retweet,14055,,<[2022-03-02T10:38:24.033Z]>,1
@sk25745,@slimdestro,Directed,Mention,14056,,<[2022-03-02T10:38:24.148Z]>,1
@sk25745,@slimdestro,Directed,Retweet,14057,,<[2022-03-02T10:38:24.148Z]>,1
@sojxbbsj,@ashoswai,Directed,Mention,14058,,<[2022-03-02T10:38:26.483Z]>,1
@sojxbbsj,@ashoswai,Directed,Retweet,14059,,<[2022-03-02T10:38:26.483Z]>,1
@rahulgupta065,@narendramodi177,Directed,Mention,14060,,<[2022-03-02T10:38:26.695Z]>,1
@rahulgupta065,@narendramodi177,Directed,Retweet,14061,,<[2022-03-02T10:38:26.695Z]>,1
@sasmitamahapa13,@dudeiamindian,Directed,Mention,14062,,<[2022-03-02T10:38:27.157Z]>,1
@sasmitamahapa13,@dudeiamindian,Directed,Retweet,14063,,<[2022-03-02T10:38:27.157Z]>,1
@chrisbrain90,@faizannajeeb6,Directed,Mention,14064,,<[2022-03-02T10:38:27.284Z]>,1
@chrisbrain90,@faizannajeeb6,Directed,Retweet,14065,,<[2022-03-02T10:38:27.284Z]>,1
@v_zasikowski,@peregrine1999,Directed,Mention,14066,,<[2022-03-02T10:38:28.834Z]>,1
@v_zasikowski,@peregrine1999,Directed,Retweet,14067,,<[2022-03-02T10:38:28.834Z]>,1
@kagthisnov20,@slimdestro,Directed,Mention,14068,,<[2022-03-02T10:38:28.912Z]>,1
@kagthisnov20,@slimdestro,Directed,Retweet,14069,,<[2022-03-02T10:38:28.912Z]>,1
@nomiuh,@slimdestro,Directed,Mention,14070,,<[2022-03-02T10:38:29.384Z]>,1
@nomiuh,@slimdestro,Directed,Retweet,14071,,<[2022-03-02T10:38:29.384Z]>,1
@niprsaka,@gdbakshi2,Directed,Mention,14072,,<[2022-03-02T10:38:29.951Z]>,1
@niprsaka,@gdbakshi2,Directed,Retweet,14073,,<[2022-03-02T10:38:29.951Z]>,1
@thabit187,@dzumasambudla,Directed,Mention,14074,,<[2022-03-02T10:38:30.619Z]>,1
@thabit187,@dzumasambudla,Directed,Retweet,14075,,<[2022-03-02T10:38:30.619Z]>,1
@getvicky30,@mas_742,Directed,Mention,14076,,<[2022-03-02T10:38:30.764Z]>,1
@soccercancer,@bhaskar54606015,Directed,Mention,14077,,<[2022-03-02T10:38:32.419Z]>,1
@soccercancer,@bhaskar54606015,Directed,Retweet,14078,,<[2022-03-02T10:38:32.419Z]>,1
@shuyxdd45785ff,@gidayrobel,Directed,Mention,14079,,<[2022-03-02T10:38:33.034Z]>,1
@shuyxdd45785ff,@gidayrobel,Directed,Retweet,14080,,<[2022-03-02T10:38:33.034Z]>,1
@jonxina707,@rjsh003,Directed,Mention,14081,,<[2022-03-02T10:38:33.251Z]>,1
@jonxina707,@rjsh003,Directed,Retweet,14082,,<[2022-03-02T10:38:33.251Z]>,1
@brumesimire,@keshavk072,Directed,Mention,14083,,<[2022-03-02T10:38:33.363Z]>,1
@brumesimire,@keshavk072,Directed,Retweet,14084,,<[2022-03-02T10:38:33.363Z]>,1
@abhiirajput11,@mas_742,Directed,Mention,14085,,<[2022-03-02T10:38:33.684Z]>,1
@abhiirajput11,@mas_742,Directed,Retweet,14086,,<[2022-03-02T10:38:33.684Z]>,1
@dfghhjmmmmm,@pramodk75450996,Directed,Mention,14087,,<[2022-03-02T10:38:33.684Z]>,1
@dfghhjmmmmm,@pramodk75450996,Directed,Retweet,14088,,<[2022-03-02T10:38:33.684Z]>,1
@raajranjanraja,@trulydipesh,Directed,Mention,14089,,<[2022-03-02T10:38:34.363Z]>,1
@raajranjanraja,@trulydipesh,Directed,Retweet,14090,,<[2022-03-02T10:38:34.363Z]>,1
@sharafatyousufi,@158aman,Directed,Mention,14091,,<[2022-03-02T10:38:35.017Z]>,1
@sharafatyousufi,@158aman,Directed,Retweet,14092,,<[2022-03-02T10:38:35.017Z]>,1
@harshit31390451,@abdulra63001962,Directed,Mention,14095,,<[2022-03-02T10:38:36.202Z]>,1
@harshit31390451,@abdulra63001962,Directed,Retweet,14096,,<[2022-03-02T10:38:36.202Z]>,1
@143skdas,@aliyualhassan06,Directed,Mention,14097,,<[2022-03-02T10:38:36.349Z]>,1
@143skdas,@aliyualhassan06,Directed,Retweet,14098,,<[2022-03-02T10:38:36.349Z]>,1
@mishraniket80,@dust_arranger,Directed,Mention,14099,,<[2022-03-02T10:38:36.679Z]>,1
@mishraniket80,@dust_arranger,Directed,Retweet,14100,,<[2022-03-02T10:38:36.679Z]>,1
@sk25745,@anmology,Directed,Mention,14101,,<[2022-03-02T10:38:37.338Z]>,1
@sk25745,@anmology,Directed,Retweet,14102,,<[2022-03-02T10:38:37.338Z]>,1
@dfghhjmmmmm,@bagathsingh_tn,Directed,Mention,14103,,<[2022-03-02T10:38:37.823Z]>,1
@dfghhjmmmmm,@governmentrf,Directed,Mention,14104,,<[2022-03-02T10:38:37.823Z]>,1
@dfghhjmmmmm,@rusembindia,Directed,Mention,14105,,<[2022-03-02T10:38:37.823Z]>,1
@dfghhjmmmmm,@kremlinrussia_e,Directed,Mention,14106,,<[2022-03-02T10:38:37.823Z]>,1
@dfghhjmmmmm,@bagathsingh_tn,Directed,Retweet,14107,,<[2022-03-02T10:38:37.823Z]>,1
@realismusjihad,@gwaliorka,Directed,Quote,14108,,<[2022-03-02T10:38:37.856Z]>,1
@143skdas,@51tarun,Directed,Mention,14110,,<[2022-03-02T10:38:41.039Z]>,1
@143skdas,@51tarun,Directed,Retweet,14111,,<[2022-03-02T10:38:41.039Z]>,1
@aryasamaji1234,@aviirockzz,Directed,Mention,14112,,<[2022-03-02T10:38:41.762Z]>,1
@aryasamaji1234,@aviirockzz,Directed,Retweet,14113,,<[2022-03-02T10:38:41.762Z]>,1
@arghyasamurai,@montynaskar99,Directed,Mention,14114,,<[2022-03-02T10:38:41.961Z]>,1
@arghyasamurai,@montynaskar99,Directed,Retweet,14115,,<[2022-03-02T10:38:41.961Z]>,1
@muskan00,@fallen_x_king,Directed,Mention,14116,,<[2022-03-02T10:38:42.584Z]>,1
@muskan00,@fallen_x_king,Directed,Retweet,14117,,<[2022-03-02T10:38:42.584Z]>,1
@manpree77240524,@vatsala_singh_,Directed,Quote,14118,,<[2022-03-02T10:38:42.759Z]>,1
@rmohd74,@ashoswai,Directed,Mention,14119,,<[2022-03-02T10:38:43.001Z]>,1
@rmohd74,@ashoswai,Directed,Retweet,14120,,<[2022-03-02T10:38:43.001Z]>,1
@yogesh30578150,@news18rajasthan,Directed,Mention,14121,,<[2022-03-02T10:38:43.614Z]>,1
@shivapooje123,@yasaryazzzz,Directed,Mention,14122,,<[2022-03-02T10:38:44.432Z]>,1
@shivapooje123,@yasaryazzzz,Directed,Retweet,14123,,<[2022-03-02T10:38:44.432Z]>,1
@sasmitamahapa13,@msdian__fan,Directed,Mention,14124,,<[2022-03-02T10:38:44.761Z]>,1
@sasmitamahapa13,@msdian__fan,Directed,Retweet,14125,,<[2022-03-02T10:38:44.761Z]>,1
@sk25745,@sumityadav727,Directed,Mention,14130,,<[2022-03-02T10:38:46.327Z]>,1
@sk25745,@sumityadav727,Directed,Retweet,14131,,<[2022-03-02T10:38:46.327Z]>,1
@mohammadahtsh12,@anmology,Directed,Mention,14132,,<[2022-03-02T10:38:47.700Z]>,1
@mohammadahtsh12,@anmology,Directed,Retweet,14133,,<[2022-03-02T10:38:47.700Z]>,1
@jamal_0786,@thanos_pandith,Directed,Mention,14134,,<[2022-03-02T10:38:47.840Z]>,1
@jamal_0786,@thanos_pandith,Directed,Retweet,14135,,<[2022-03-02T10:38:47.840Z]>,1
@adityas15732940,@sumityadav727,Directed,Mention,14136,,<[2022-03-02T10:38:48.137Z]>,1
@adityas15732940,@sumityadav727,Directed,Retweet,14137,,<[2022-03-02T10:38:48.137Z]>,1
@sojxbbsj,@akashrusty,Directed,Mention,14138,,<[2022-03-02T10:38:48.144Z]>,1
@sojxbbsj,@akashrusty,Directed,Retweet,14139,,<[2022-03-02T10:38:48.144Z]>,1
@sasmitamahapa13,@pacman88459731,Directed,Mention,14140,,<[2022-03-02T10:38:49.521Z]>,1
@sasmitamahapa13,@pacman88459731,Directed,Retweet,14141,,<[2022-03-02T10:38:49.521Z]>,1
@muhamma29639401,@ashishtomar3108,Directed,Mention,14142,,<[2022-03-02T10:38:49.521Z]>,1
@muhamma29639401,@ashishtomar3108,Directed,Retweet,14143,,<[2022-03-02T10:38:49.521Z]>,1
@aadeshpratap001,@speaksgautam,Directed,Mention,14144,,<[2022-03-02T10:38:49.771Z]>,1
@aadeshpratap001,@speaksgautam,Directed,Retweet,14145,,<[2022-03-02T10:38:49.771Z]>,1
@sk25745,@rjsh003,Directed,Mention,14148,,<[2022-03-02T10:38:50.973Z]>,1
@sk25745,@rjsh003,Directed,Retweet,14149,,<[2022-03-02T10:38:50.973Z]>,1
@dfghhjmmmmm,@mamu85430936,Directed,Mention,14150,,<[2022-03-02T10:38:51.080Z]>,1
@dfghhjmmmmm,@mamu85430936,Directed,Retweet,14151,,<[2022-03-02T10:38:51.080Z]>,1
@shuyxdd45785ff,@mufadalvohra,Directed,Mention,14152,,<[2022-03-02T10:38:51.167Z]>,1
@shuyxdd45785ff,@mufadalvohra,Directed,Retweet,14153,,<[2022-03-02T10:38:51.167Z]>,1
@iamrishukumar,@speaksgautam,Directed,Mention,14160,,<[2022-03-02T10:38:51.542Z]>,1
@iamrishukumar,@speaksgautam,Directed,Retweet,14161,,<[2022-03-02T10:38:51.542Z]>,1
@ank1814,@vikaspanditvns,Directed,Mention,14162,,<[2022-03-02T10:38:51.675Z]>,1
@ank1814,@vikaspanditvns,Directed,Retweet,14163,,<[2022-03-02T10:38:51.675Z]>,1
@iamgv09,@md_haroon_001,Directed,Mention,14164,,<[2022-03-02T10:38:51.723Z]>,1
@iamgv09,@md_haroon_001,Directed,Retweet,14165,,<[2022-03-02T10:38:51.723Z]>,1
@sheetal69063937,@gdbakshi2,Directed,Mention,14166,,<[2022-03-02T10:38:53.566Z]>,1
@sheetal69063937,@gdbakshi2,Directed,Retweet,14167,,<[2022-03-02T10:38:53.566Z]>,1
@isheunesu009,@dzumasambudla,Directed,Mention,14168,,<[2022-03-02T10:38:54.080Z]>,1
@isheunesu009,@dzumasambudla,Directed,Retweet,14169,,<[2022-03-02T10:38:54.080Z]>,1
@pdotdutt,@_omarnasr,Directed,Mention,14170,,<[2022-03-02T10:38:55.767Z]>,1
@pdotdutt,@_omarnasr,Directed,Retweet,14171,,<[2022-03-02T10:38:55.767Z]>,1
@ldeathhumanity,@rjsh003,Directed,Mention,14172,,<[2022-03-02T10:38:56.624Z]>,1
@ldeathhumanity,@rjsh003,Directed,Retweet,14173,,<[2022-03-02T10:38:56.624Z]>,1
@mew27095630,@ameyynn,Directed,Mention,14174,,<[2022-03-02T10:38:56.658Z]>,1
@mew27095630,@ameyynn,Directed,Retweet,14175,,<[2022-03-02T10:38:56.658Z]>,1
@ashraf33029098,@abdulra63001962,Directed,Mention,14176,,<[2022-03-02T10:38:56.757Z]>,1
@ashraf33029098,@abdulra63001962,Directed,Retweet,14177,,<[2022-03-02T10:38:56.757Z]>,1
@dfghhjmmmmm,@dontw_1,Directed,Mention,14178,,<[2022-03-02T10:38:56.840Z]>,1
@dfghhjmmmmm,@askanshul,Directed,Mention,14179,,<[2022-03-02T10:38:56.840Z]>,1
@dfghhjmmmmm,@dontw_1,Directed,Retweet,14180,,<[2022-03-02T10:38:56.840Z]>,1
@shuyxdd45785ff,@89corrado,Directed,Mention,14181,,<[2022-03-02T10:38:58.386Z]>,1
@shuyxdd45785ff,@89corrado,Directed,Retweet,14182,,<[2022-03-02T10:38:58.386Z]>,1
@royalbishnoi000,@sunny_rajput87,Directed,Mention,14183,,<[2022-03-02T10:38:59.573Z]>,1
@royalbishnoi000,@sunny_rajput87,Directed,Retweet,14184,,<[2022-03-02T10:38:59.573Z]>,1
@junglebaba51,@ashoswai,Directed,Mention,14185,,<[2022-03-02T10:38:59.573Z]>,1
@junglebaba51,@ashoswai,Directed,Retweet,14186,,<[2022-03-02T10:38:59.573Z]>,1
@rehmansummia,@i_salmankhaan,Directed,Mention,14187,,<[2022-03-02T10:39:00.054Z]>,1
@rehmansummia,@i_salmankhaan,Directed,Retweet,14188,,<[2022-03-02T10:39:00.054Z]>,1
@indian_armada,@gu_darshan_news,Directed,Mention,14189,,<[2022-03-02T10:39:00.864Z]>,1
@indian_armada,@gu_darshan_news,Directed,Retweet,14190,,<[2022-03-02T10:39:00.865Z]>,1
@tamrakaranjay,@_kartik_kc,Directed,Mention,14191,,<[2022-03-02T10:39:00.867Z]>,1
@tamrakaranjay,@_kartik_kc,Directed,Retweet,14192,,<[2022-03-02T10:39:00.867Z]>,1
@sahir61188194,@harrisrichard77,Directed,Quote,14193,,<[2022-03-02T10:39:00.873Z]>,1
@143skdas,@tanzeel595,Directed,Mention,14194,,<[2022-03-02T10:39:01.484Z]>,1
@143skdas,@tanzeel595,Directed,Retweet,14195,,<[2022-03-02T10:39:01.484Z]>,1
@abbasxta,@usa__uncensored,Directed,Mention,14196,,<[2022-03-02T10:39:01.774Z]>,1
@abbasxta,@usa__uncensored,Directed,Retweet,14197,,<[2022-03-02T10:39:01.774Z]>,1
@jbl229,@evansma254,Directed,Mention,14198,,<[2022-03-02T10:39:02.680Z]>,1
@jbl229,@evansma254,Directed,Retweet,14199,,<[2022-03-02T10:39:02.680Z]>,1
@tchihota23,@eighteenthsmith,Directed,Mention,14200,,<[2022-03-02T10:39:02.827Z]>,1
@tchihota23,@rt_com,Directed,Mention,14201,,<[2022-03-02T10:39:02.827Z]>,1
@tchihota23,@eighteenthsmith,Directed,Retweet,14202,,<[2022-03-02T10:39:02.827Z]>,1
@shuyxdd45785ff,@yasaryazzzz,Directed,Mention,14203,,<[2022-03-02T10:39:03.048Z]>,1
@shuyxdd45785ff,@yasaryazzzz,Directed,Retweet,14204,,<[2022-03-02T10:39:03.048Z]>,1
@sojxbbsj,@akki_dhoni,Directed,Mention,14205,,<[2022-03-02T10:39:03.315Z]>,1
@sojxbbsj,@akki_dhoni,Directed,Retweet,14206,,<[2022-03-02T10:39:03.315Z]>,1
@vibhaktio,@sumityadav727,Directed,Mention,14207,,<[2022-03-02T10:39:03.390Z]>,1
@vibhaktio,@sumityadav727,Directed,Retweet,14208,,<[2022-03-02T10:39:03.390Z]>,1
@kagthisnov20,@rishusi55,Directed,Mention,14209,,<[2022-03-02T10:39:03.757Z]>,1
@kagthisnov20,@rishusi55,Directed,Retweet,14210,,<[2022-03-02T10:39:03.757Z]>,1
@aryasamaji1234,@dzumasambudla,Directed,Mention,14211,,<[2022-03-02T10:39:05.036Z]>,1
@aryasamaji1234,@dzumasambudla,Directed,Retweet,14212,,<[2022-03-02T10:39:05.036Z]>,1
@viippuul,@sunny_rajput87,Directed,Mention,14215,,<[2022-03-02T10:39:06.337Z]>,1
@viippuul,@sunny_rajput87,Directed,Retweet,14216,,<[2022-03-02T10:39:06.337Z]>,1
@tamrakaranjay,@justtimepassin,Directed,Mention,14217,,<[2022-03-02T10:39:06.479Z]>,1
@tamrakaranjay,@justtimepassin,Directed,Retweet,14218,,<[2022-03-02T10:39:06.479Z]>,1
@abhijit03077226,@imjintudas,Directed,Mention,14219,,<[2022-03-02T10:39:06.656Z]>,1
@abhijit03077226,@rishi7014,Directed,Quote,14220,,<[2022-03-02T10:39:06.656Z]>,1
@abhijit03077226,@imjintudas,Directed,Retweet,14221,,<[2022-03-02T10:39:06.656Z]>,1
@imjintudas,@rishi7014,Directed,Quote,14222,,<[2022-03-02T10:39:06.656Z]>,1
@isk6500,@faizannajeeb6,Directed,Mention,14223,,<[2022-03-02T10:39:06.656Z]>,1
@isk6500,@faizannajeeb6,Directed,Retweet,14224,,<[2022-03-02T10:39:06.656Z]>,1
@abdullah_sharay,@rishusi55,Directed,Mention,14225,,<[2022-03-02T10:39:06.727Z]>,1
@abdullah_sharay,@rishusi55,Directed,Retweet,14226,,<[2022-03-02T10:39:06.727Z]>,1
@abhiirajput11,@rishusi55,Directed,Mention,14227,,<[2022-03-02T10:39:07.555Z]>,1
@abhiirajput11,@rishusi55,Directed,Retweet,14228,,<[2022-03-02T10:39:07.555Z]>,1
@sojxbbsj,@bhaskar54606015,Directed,Mention,14229,,<[2022-03-02T10:39:07.622Z]>,1
@sojxbbsj,@bhaskar54606015,Directed,Retweet,14230,,<[2022-03-02T10:39:07.622Z]>,1
@vishal6109,@ramlaljatinc,Directed,Mention,14231,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@rajeshmogalive,Directed,Mention,14232,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@zeerajasthan_,Directed,Mention,14233,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@dainikbhaskar,Directed,Mention,14234,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@drkirodilalbjp,Directed,Mention,14235,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@rajgovofficial,Directed,Mention,14237,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@ashokgehlot51,Directed,Mention,14238,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@baljeetbehror,Directed,Mention,14239,,<[2022-03-02T10:39:09.681Z]>,1
@vishal6109,@rahulpa08371246,Directed,Quote,14240,,<[2022-03-02T10:39:09.681Z]>,1
@soldiersheikh,@ctm7861,Directed,Mention,14241,,<[2022-03-02T10:39:09.896Z]>,1
@soldiersheikh,@waseemshahzada,Directed,Quote,14242,,<[2022-03-02T10:39:09.896Z]>,1
@soldiersheikh,@ctm7861,Directed,Retweet,14243,,<[2022-03-02T10:39:09.896Z]>,1
@puncture_putr,@speaksgautam,Directed,Mention,14244,,<[2022-03-02T10:39:10.475Z]>,1
@puncture_putr,@speaksgautam,Directed,Retweet,14245,,<[2022-03-02T10:39:10.475Z]>,1
@realtigerisback,@thanos_pandith,Directed,Mention,14246,,<[2022-03-02T10:39:10.742Z]>,1
@realtigerisback,@thanos_pandith,Directed,Retweet,14247,,<[2022-03-02T10:39:10.742Z]>,1
@sojxbbsj,@tw_kingston_07,Directed,Mention,14248,,<[2022-03-02T10:39:10.806Z]>,1
@sojxbbsj,@tw_kingston_07,Directed,Retweet,14249,,<[2022-03-02T10:39:10.806Z]>,1
@kpk_chronicles,@waqaran25131252,Directed,Mention,14250,,<[2022-03-02T10:39:10.830Z]>,1
@kpk_chronicles,@waqaran25131252,Directed,Retweet,14251,,<[2022-03-02T10:39:10.830Z]>,1
@raghvin34080599,@vishals51652659,Directed,Mention,14252,,<[2022-03-02T10:39:13.790Z]>,1
@raghvin34080599,@vishals51652659,Directed,Retweet,14253,,<[2022-03-02T10:39:13.790Z]>,1
@sojxbbsj,@rwkashyap,Directed,Mention,14254,,<[2022-03-02T10:39:14.275Z]>,1
@sojxbbsj,@rwkashyap,Directed,Retweet,14255,,<[2022-03-02T10:39:14.275Z]>,1
@kagthisnov20,@justtimepassin,Directed,Mention,14256,,<[2022-03-02T10:39:14.574Z]>,1
@kagthisnov20,@justtimepassin,Directed,Retweet,14257,,<[2022-03-02T10:39:14.574Z]>,1
